Export_country,Import_country,Nominal Value (SUM),Tons (SUM)
Finland,China (mainland),9469376.122105239,4896.739325953692
Finland,Colombia,161987.28125,85.13
Finland,Croatia,11707.081787109373,10.9382666710935
Finland,Cyprus,214032.96875,102.769996643066
Finland,Czech Republic,8408614.250476839,5092.115825461329
Finland,Denmark,421280643.6314932,421993.3569839489
Finland,East Timor,11.7996997833252,0.0233372100166844
Finland,Ecuador,7.63700008392334,0.0050857641310326
Finland,Egypt,737378.2534122467,343.550110971747
Finland,Equatorial Guinea,5.69000005722046,0.0070000002160668
Finland,Estonia,56454717.29014978,41029.19848912521
Finland,France,96555529.86615703,71153.72917750286
Finland,Georgia,622019.4058867693,281.8928048384948
Finland,Germany,4992410366.407227,3100099.519162197
Finland,Greece,43404.11610412598,29.365183663997005
Finland,Hong Kong SAR,2740348.947468758,1264.263001991319
Finland,Hungary,382714.40771484375,359.97299613745423
Finland,Iceland,46228.47119855877,60.8760488336832
Finland,India,6973170.897154803,3423.680205952691
Finland,Indonesia,500801.60671043413,266.3690694014439
Finland,Iran,12892.84765625,20.5230007171631
Finland,Iraq,48.18800067901617,0.0690000010654329
Finland,Ireland,345148.52983093273,199.4674888902233
Finland,Israel,661365.2244319916,469.31742464998547
Finland,Italy,841486576.4258263,513985.19957848976
Finland,Japan,839099.6015625005,378.03
Finland,Jordan,21797.780355215073,10.466086288485117
Finland,Kazakhstan,1511.1956615448003,1.594542943285987
Finland,Latvia,2658001.8486537924,1709.0939500954003
Finland,Lebanon,105112.158203125,50.774000167846694
Finland,Liechtenstein,35431.345703125,17.700000286102302
Finland,Lithuania,4840462.340298177,4954.883361792559
Finland,Luxembourg,91852.1905593872,57.16969047265325
Finland,Macedonia,9.07680034637451,0.0109999999403954
Finland,Malawi,1096.19995117188,1.29999995231628
Finland,Malaysia,2142297.186065674,1019.6371132138449
Finland,Mauritius,38.2806015014648,0.0167761019131926
Finland,Mexico,165184487.96771383,123586.10182434697
Finland,Moldova,13237.5673828125,5.94199991226196
Finland,Morocco,42010.66796875,19.5699996948242
Finland,Netherlands,334953432.06133926,154179.06838121745
Finland,New Zealand,252881.1178665161,124.658
Finland,Norway,72943183.36932373,55915.91396563573
Finland,Oman,13.4244003295898,0.0083783245348352
Finland,Pakistan,6773.808007717133,11.793000501580561
Finland,Peru,51645.63914299011,23.607627091139065
Finland,Philippines,8836.1970615387,7.887500585515803
Finland,Poland,71208107.12320507,51681.61330778862
Finland,Portugal,15771845.329808712,16723.948485572026
Finland,Romania,7286854.745491029,3461.219627111689
Finland,Russia,7694693.767514228,4682.1153485447485
Finland,Saudi Arabia,4824247.513044596,2502.947070737704
Finland,Serbia,48354.21847486496,21.140000778250354
Finland,Singapore,1584545.8805818548,969.5188602658752
Finland,Slovakia,375171.6395263672,283.68721475596334
Finland,Slovenia,7077.2438964843805,5.36899995803833
Finland,South Africa,1270788.5216078758,1317.4108953074958
Finland,South Korea,32479581.0,15554.737415575908
Finland,Spain,147902502.71688846,130192.53671480145
Finland,Sri Lanka,44.056298851966766,0.0362633790721226
Finland,Sweden,962290432.7794666,912850.5384468785
Finland,Switzerland,965940.4808044435,435.4258934441312
Finland,Taiwan,1232275.9912128453,574.9926417350125
Finland,Thailand,1671634.0735607147,882.368717597513
Finland,Togo,33.201000213623,0.0350000001490116
Finland,Turkey,21218213.737926483,12338.85398800558
Finland,Ukraine,1179382.2721000914,1042.0681152520826
Finland,United Arab Emirates,3002994.3655347824,1715.1164354397633
Finland,United Kingdom,163533766.54741374,152452.36989999437
Finland,United States,118310955.0,108881.45638168242
Finland,Uruguay,40926.65773773195,22.21903645655127
Finland,Uzbekistan,6614.248046875,4.55800008773804
Finland,Venezuela,11.7224998474121,0.0089999996125698
Finland,Vietnam,400052.9159591197,195.13459747667488
France,Algeria,335683180.79026383,565814.7368271899
France,Angola,21560093.91979217,24491.42791404198
France,"Areas, nes., Spec Cat, Islands, Other",38932.92242431641,27.240168698371757
France,Argentina,8356377.301828625,5065.1617345455825
France,Armenia,105215.0703125,69.56900024414057
France,Australia,31097214.268141504,31436.775379841198
France,Austria,364589324.01920867,251759.74383703756
France,Azerbaijan,325.975006103516,0.294999986886978
France,Bahrain,7120272.272607803,3932.8877491796306
France,Bangladesh,15977787.698730469,22577.275628745552
France,Belarus,4656831.919158936,4241.209034949513
France,Belgium,3768162836.3201957,5043199.304891307
France,Belize,225101.412109375,237.2800006866454
France,Benin,15871.19482421875,15.83699989318847
France,Bosnia and Herzegovina,2078087.8903217316,2138.2319748413615
France,Brazil,39462893.002433784,22200.704697948422
France,Bulgaria,15083137.572639586,11474.697972985316
France,Burkina Faso,588222.7808227539,844.5530287846932
France,Cameroon,534470.8070373535,360.81710126871616
France,Canada,54399747.80322839,50085.193176388326
France,Central African Republic,118117.214111328,108.943817437974
France,Chile,12341819.32182312,9829.869010021104
France,China (mainland),93248869.15996289,49439.26060825671
France,Colombia,52377204.22953798,40982.048456088785
France,Comoros,41466.06238937378,36.169999655336156
France,Congo,495788.6032257081,361.91010332772356
France,"Congo, D.R.",63024.4083852768,41.14739138832873
France,Costa Rica,4103231.965353012,5344.160882976555
France,Croatia,8155323.9302864075,5021.892235013498
France,Cyprus,2012.2252168655364,1.9929999699816132
France,Czech Republic,379592004.2409825,256964.9926981164
France,Côte d'Ivoire,14256046.442536356,8355.428940408108
France,Denmark,289392674.5397955,220204.5044518391
France,Djibouti,1191.070449829107,0.6189999729394909
France,Dominican Republic,43130082.24511719,39205.237028372
France,Ecuador,13771351.375305178,10687.159050682096
France,Egypt,124141313.49586302,247251.74880456235
France,Estonia,39853763.76003123,34639.45173282943
France,Finland,27572770.52224172,21467.158952700698
France,French Polynesia,299660.0171508791,332.4541245140137
France,Gabon,697380.0067863466,474.843750378
France,Georgia,25848.18359375,23.13000106811524
France,Germany,10700819707.79541,10489979.85918257
France,Ghana,906391.812892914,441.6969939728735
France,Greece,826955317.0592965,1105328.7469320719
France,Guatemala,6213015.448589325,6335.204278904566
France,Guinea,37171.14805603027,38.844000861048706
France,Guyana,739.069091796875,1.07500004768372
France,Haiti,30052.316620349884,23.821000473573843
France,Hong Kong SAR,537407.8862152102,351.84727851429056
France,Hungary,96547306.59542346,74229.43494005923
France,India,264804193.82895368,166155.2751677679
France,Indonesia,4484586.635799409,2257.266472059583
France,Iran,4904518.285644531,2561.946461193712
France,Iraq,25830.306640625,12.4759998321533
France,Ireland,34684035.10744023,17649.610280376524
France,Israel,64231050.22257806,69869.26866673732
France,Italy,6948865961.732206,8466799.43843825
France,Japan,37882347.167362206,21102.654630817327
France,Jordan,3633706.900789261,4683.438749865749
France,Kazakhstan,2465.407958984375,4.322579532341591
France,Kenya,581918.3569984436,671.4171344642331
France,Kuwait,102827.3203125,66.1279983520508
France,Latvia,2693309.564229965,2503.6819025288096
France,Lebanon,21280499.6335535,17541.644387010176
France,Libya,7773034.0,14567.34130859375
France,Liechtenstein,7266074.053619387,9079.995985718444
France,Lithuania,3227611.2235507974,2122.4706350988085
France,Luxembourg,1146397323.6729193,2223833.733625376
France,Macedonia,327093.576171875,669.6749992370601
France,Madagascar,1303788.470184088,756.3381548765351
France,Malaysia,2973015.0153503427,1670.890889939986
France,Mali,17374.30004882817,28.10822287262523
France,Malta,485539.80725097697,898.127352479752
France,Mauritania,92607.3019866944,81.45912687944057
France,Mauritius,30421.31234741211,20.69499993324279
France,Mayotte,1734.40673828125,1.88137504010528
France,Mexico,188157607.42277434,179641.0195325351
France,Moldova,2136.81420135498,0.9459999948740004
France,Morocco,328065846.4944916,457208.43569890637
France,Myanmar,279911.2578125,151.64999771118158
France,Netherlands,752662046.9229993,576350.1187227358
France,New Caledonia,446559.0380706789,373.30350985095413
France,New Zealand,60183.237411499045,30.63900038227439
France,Nigeria,11855799.003662132,12680.553834955983
France,Norway,42241576.724810496,49913.70972656146
France,Oman,586254.1118164062,504.2039966583256
France,Pakistan,26849849.02566588,16742.02116935651
France,Panama,19340.03125,9.88399982452393
France,Paraguay,4481210.921875,2515.6260128021245
France,Peru,14538379.746454839,11298.31865908689
France,Philippines,1375732.2897033691,1294.681549399942
France,Poland,1039109659.4945309,909598.9796543727
France,Portugal,526971809.2941032,570305.9780732801
France,Qatar,268.819213867188,0.18342956626689
France,Romania,113787176.717149,93643.39607256406
France,Russia,83034632.94796859,61141.659644445484
France,Saint Barthelemy,527941.9817352296,634.4700057669543
France,Saint Vincent and the Grenadines,5337.4072265625,2.35199999809265
France,San Marino,17823243.309570312,20966.88596725465
France,Saudi Arabia,35337092.94556904,28702.457943651792
France,Senegal,1075023.017356873,572.315738617101
France,Serbia,3819150.646713257,3061.058372489319
France,Seychelles,415330.884765625,189.6269989013672
France,Singapore,409685.06359863305,198.17100092023628
France,Slovakia,122623412.74488673,78341.65623749614
France,Slovenia,135801833.66124237,102706.77230145098
France,South Africa,44033010.95036578,26966.506892313566
France,Spain,8749771807.852434,13827885.55133456
France,Sri Lanka,4623076.538764954,2210.1689897308834
France,Sudan,559346.296875,283.5869903564457
France,Suriname,56770.54187011719,72.48099875450134
France,Switzerland,532073949.05690104,340472.97689015314
France,Syria,3806.23095703125,2.49200010299683
France,Taiwan,16007433.704192165,8520.673463000356
France,Tanzania,1621799.825195313,732.1270103454593
France,Thailand,33673625.584546804,30024.715261260386
France,Togo,88802.36251831055,100.83299949020152
France,Trinidad and Tobago,27620.97412109375,49.94799995422369
France,Tunisia,86190678.73571825,130451.9962099068
France,Turkey,2061160859.23379,3027395.207938528
France,Ukraine,678346.5283203127,420.4197056507335
France,United Arab Emirates,33787362.2570691,24630.28330058048
France,United Kingdom,890031857.8871716,690724.2027744618
France,United States,1234516568.0,753243.9560167985
France,Uruguay,189516.31438827515,108.30800033546988
France,Venezuela,1686029.56640625,881.1269927024839
France,Vietnam,371336.39453125,247.5020006000998
France,Wallis and Futuna Islands,23044.1103515625,19.76800060272221
France,Yemen,1601600.001953125,1671.0019855499256
Gabon,Austria,55076.91796875,46.7999992370605
Gabon,Canada,574351.7575683594,1025.347
Gabon,Côte d'Ivoire,1605937.4609375,1537.955
Gabon,France,8081084.380598068,10165.994567222639
Gabon,Germany,40866372.03125,38868.00009155275
Gabon,Ghana,5425824.4375,11879.68
Gabon,Greece,13191774.015625,8823.36010742187
Gabon,Ireland,273547.42541503906,212.887
Gabon,Japan,96571479.75390625,78724.63
Gabon,Malaysia,22817.427734375,47.237
Gabon,Netherlands,39924297.7698822,41704.50652043524
Gabon,Portugal,6027362.0,2986.36010742188
Gabon,Qatar,20678.412109375,26.23
Gabon,Russia,276577.09765625,383.0
Gabon,Turkey,86451700.21875,71388.91
Gabon,Ukraine,1746272.25,2501.002
Gabon,United States,201354.0,312.075
Gambia,South Korea,32275.0,20.0
Gambia,Turkey,59.8250007629395,0.035
Georgia,Afghanistan,67920.0,72.0
Georgia,Algeria,5827500.0,5250.0
Georgia,Argentina,1985778.6484375,2338.53999710083
Georgia,Armenia,6569430.300672534,5276.965614191774
Georgia,Australia,190339.03125,146.052001953125
Georgia,Austria,505811.83618927,408.5399344917127
Georgia,Azerbaijan,67411867.7189064,56328.81437099115
Georgia,Belarus,23352200.0,19376.31
Georgia,Belgium,1354900.078125,1323.029985427856
Georgia,Belize,519010.0,473.0
Georgia,Brazil,24777225.0,24270.61
Georgia,Bulgaria,4799015.126953125,4226.852088928224
Georgia,Cameroon,7121700.46875,13661.661865234393
Georgia,Canada,46412022.1875,48030.54086303711
Georgia,Chile,29496468.0546875,27577.80995178223
Georgia,China (mainland),53877.30078125,179.47599365189697
Georgia,Colombia,24680907.0,21153.140015625002
Georgia,Czech Republic,500495.82421875,477.12801170349104
Georgia,Ecuador,8306161.875,6193.8255
Georgia,Egypt,18086591.15625,21752.579914093025
Georgia,Ethiopia,5173023.21875,10111.97897338867
Georgia,Finland,1181.92199707031,0.913999974727631
Georgia,France,29374905.775268555,31830.835801190886
Georgia,Gabon,280363.15625,503.345001220703
Georgia,Germany,11515775.29296875,9231.700035095222
Georgia,Greece,19428436.19140625,20867.68585205078
Georgia,Guatemala,1848600.0,2000.0
Georgia,Hong Kong SAR,266000.0,325.0
Georgia,Hungary,56865.12890625,48.0
Georgia,India,473639.44482421875,1426.7790088653558
Georgia,Indonesia,817392.0625,1499.80200195313
Georgia,Iran,59981449.298828125,61396.310028076194
Georgia,Iraq,2878615.0,2574.0
Georgia,Israel,29380.0,26.0
Georgia,Italy,40712874.044921875,29914.746
Georgia,Japan,1312961.14453125,1352.48
Georgia,Jordan,1642670.0,927.0
Georgia,Kazakhstan,3551140.4765625,3454.496035575867
Georgia,Kenya,15942272.75,30890.71075439455
Georgia,Kyrgyzstan,143870.796875,134.9280014038086
Georgia,Lebanon,200000.0,100.0
Georgia,Libya,51400.0,45.0
Georgia,Liechtenstein,27000.0,27.0
Georgia,Macedonia,61147.55078125,47.8800010681152
Georgia,Malaysia,175500.0,270.0
Georgia,Mexico,28824149.859375,31790.19499206543
Georgia,Moldova,4229742.3125,2855.781021118164
Georgia,Morocco,120210.03125,160.65000152587902
Georgia,Netherlands,8745772.912967682,6894.470976043493
Georgia,Pakistan,3212079.78125,5667.494934082037
Georgia,Peru,36634551.283203125,31140.7705
Georgia,Poland,142315.390625,108.0
Georgia,Portugal,5075785.5,5002.90002441406
Georgia,Romania,2496842.3984375,4416.451995849609
Georgia,Russia,765432685.2963867,646757.2955610352
Georgia,Saudi Arabia,402727.59375,371.300003051758
Georgia,Slovenia,1534966.421875,1883.807505655864
Georgia,South Korea,84440.0,56.1375
Georgia,Spain,84411543.8984375,85530.761
Georgia,Sri Lanka,1920183.5703125,3533.067977905273
Georgia,Switzerland,127664.7734375,98.62
Georgia,Tanzania,5278428.15625,9928.629943847656
Georgia,Thailand,193016.25,199.5
Georgia,Trinidad and Tobago,4193309.9375,4938.75
Georgia,Tunisia,110201.30078125,165.66999816894543
Georgia,Turkey,525474677.97367865,756759.7974255865
Georgia,Turkmenistan,1576335.65625,1366.827995300293
Georgia,Ukraine,78674856.4866333,65356.89640009405
Georgia,United Arab Emirates,3584319.693359375,7226.434967041028
Georgia,United Kingdom,19963234.109375,20518.48143049832
Georgia,United States,1257926980.0,1036805.993
Georgia,Uruguay,6384514.0,5447.379
Georgia,Uzbekistan,878635.40234375,608.5940017700196
Georgia,Venezuela,1308552.0,655.0
Georgia,Vietnam,38011.62890625,107.074996948242
Germany,Albania,48865.69970703128,40.2143076543907
Germany,Algeria,296334905.57202154,407327.152798434
Germany,Angola,7021536.29040527,6563.816391925946
Germany,"Areas, nes., Spec Cat, Islands, Other",948407532.694519,1229592.4442718811
Germany,Argentina,235684766.58056647,195443.158347112
Germany,Armenia,398571.79870605475,298.3190013939956
Germany,Australia,230044775.65545654,189222.797073189
Germany,Austria,5426705747.995422,4156568.282762642
Germany,Azerbaijan,165603.49963378912,133.9652294796867
Germany,Bahrain,12041237.480529785,14121.438028330858
Germany,Bangladesh,25973569.06567383,52413.331238024904
Germany,Belarus,52065842.474365234,38271.31906374345
Germany,Belgium,4069335235.124939,5041883.707752091
Germany,Benin,1182.80004882813,0.56717495199426
Germany,Bermuda,3057.60003662109,1.50000005960464
Germany,Bolivia,22863.19970703125,24.80000078678136
Germany,Bosnia and Herzegovina,29923220.392761234,25059.436940675467
Germany,Brazil,503132877.9927979,416126.141017909
Germany,Bulgaria,160945426.36853027,107229.87977839437
Germany,Burkina Faso,21302.19970703125,13.720086185880469
Germany,Burundi,8082.89990234375,5.30000019073486
Germany,Cameroon,15315.400024414059,9.828142055956231
Germany,Canada,258936562.04620364,178876.60042615113
Germany,Central African Republic,2158.39990234375,1.79999995231628
Germany,Chad,2145.39990234375,1.89999997615814
Germany,Chile,22385850.370300297,17961.54955298176
Germany,China (mainland),2305704314.766236,1479665.7084928006
Germany,Colombia,30944230.33557129,24654.18441497219
Germany,Congo,297120.20178222656,283.89999729394924
Germany,"Congo, D.R.",107861.60327148462,64.9536996856044
Germany,Costa Rica,1160573.99609375,1259.3999924212703
Germany,Croatia,185911857.77801514,121026.36022271324
Germany,Cuba,147529.99755859375,355.19205226738546
Germany,Cyprus,1298144.3973388672,682.8990109788556
Germany,Czech Republic,5058974745.473022,4560293.404515003
Germany,Côte d'Ivoire,1033350.4896240234,2083.4999376535466
Germany,Denmark,1301617202.2067258,1204710.2632603378
Germany,Dominican Republic,2761681.963745117,3217.2438707683714
Germany,Ecuador,73997282.32421875,57130.42889639407
Germany,Egypt,161183328.9622803,156785.31597924427
Germany,El Salvador,1704215.099853516,2118.1000100672245
Germany,Estonia,342012586.9304199,283773.1148922103
Germany,Ethiopia,16162.80004882813,11.841731223231736
Germany,Faroe Islands,20099.099609375,10.0
Germany,Finland,298206230.57275397,234414.94924142087
Germany,France,13579784621.958372,17358835.026794504
Germany,Gabon,17014.400390625,18.6000003814697
Germany,Gambia,10166.400390625,6.40000009536743
Germany,Georgia,11034.49975585939,9.500000298023227
Germany,Ghana,73169.79895019531,58.30000036954876
Germany,Greece,465924664.9977417,610995.4383337396
